fold,target,dataset,model,acc,pre,rec,f1,auc
3,PETandDX,AD_PPI_shuffled42_missense,GNN GraphGym,0.5834,0.7875,0.5741,0.5175,0.7242
3,PETandDX,AD_PPI_shuffled43_missense,GNN GraphGym,0.7084,0.7952,0.6482,0.714,0.7255
3,PETandDX,AD_PPI_shuffled44_missense,GNN GraphGym,0.6458,0.7114,0.7407,0.7029,0.7321
3,PETandDX,AD_PPI_shuffled45_missense,GNN GraphGym,0.7188,0.8,0.6667,0.7273,0.752
3,PETandDX,AD_PPI_shuffled46_missense,GNN GraphGym,0.6146,0.678,0.8519,0.7099,0.7282
3,PETandDX,AD_PPI_shuffled47_missense,GNN GraphGym,0.5625,0.4494,0.537,0.4692,0.7533
3,PETandDX,AD_PPI_shuffled48_missense,GNN GraphGym,0.6354,0.7031,0.5,0.5564,0.7639
3,PETandDX,AD_PPI_shuffled49_missense,GNN GraphGym,0.625,0.8619,0.4445,0.5067,0.7248
3,PETandDX,AD_PPI_shuffled50_missense,GNN GraphGym,0.6979,0.7905,0.6296,0.7008,0.7547
3,PETandDX,AD_PPI_shuffled51_missense,GNN GraphGym,0.625,0.5333,0.4445,0.4849,0.7573
3,PETandDX,AD_PPI_shuffled52_missense,GNN GraphGym,0.6667,0.7208,0.7778,0.7249,0.7903
3,PETandDX,AD_PPI_shuffled53_missense,GNN GraphGym,0.6979,0.7429,0.7593,0.7325,0.7427
3,PETandDX,AD_PPI_shuffled54_missense,GNN GraphGym,0.5104,0.3703,0.6481,0.4713,0.7705
3,PETandDX,AD_PPI_shuffled55_missense,GNN GraphGym,0.6146,0.8452,0.4445,0.4996,0.7308
3,PETandDX,AD_PPI_shuffled56_missense,GNN GraphGym,0.6563,0.7161,0.7593,0.7116,0.7255
3,PETandDX,AD_PPI_shuffled57_missense,GNN GraphGym,0.6979,0.7905,0.6296,0.7008,0.7328
3,PETandDX,AD_PPI_shuffled58_missense,GNN GraphGym,0.5729,0.778,0.5555,0.5271,0.7156
3,PETandDX,AD_PPI_shuffled59_missense,GNN GraphGym,0.7188,0.8,0.6667,0.7273,0.6872
3,PETandDX,AD_PPI_shuffled60_missense,GNN GraphGym,0.5,0.3656,0.6296,0.4626,0.7625
3,PETandDX,AD_PPI_shuffled61_missense,GNN GraphGym,0.7084,0.7952,0.6482,0.714,0.8141
3,PETandDX,AD_PPI_shuffled62_missense,GNN GraphGym,0.6563,0.7161,0.7593,0.7116,0.7447
3,PETandDX,AD_PPI_shuffled63_missense,GNN GraphGym,0.6458,0.7114,0.7407,0.7029,0.7282
3,PETandDX,AD_PPI_shuffled64_missense,GNN GraphGym,0.5417,0.6,0.2408,0.2775,0.7745
3,PETandDX,AD_PPI_shuffled65_missense,GNN GraphGym,0.6458,0.7114,0.7407,0.7029,0.7798
3,PETandDX,AD_PPI_shuffled66_missense,GNN GraphGym,0.5729,0.4542,0.5556,0.4824,0.748
3,PETandDX,AD_PPI_shuffled67_missense,GNN GraphGym,0.6875,0.7738,0.6296,0.6936,0.7374
3,PETandDX,AD_PPI_shuffled68_missense,GNN GraphGym,0.6875,0.7857,0.6111,0.6875,0.7348
3,PETandDX,AD_PPI_shuffled69_missense,GNN GraphGym,0.6875,0.7857,0.6111,0.6875,0.7182
3,PETandDX,AD_PPI_shuffled70_missense,GNN GraphGym,0.5834,0.7875,0.5741,0.5175,0.7599
3,PETandDX,AD_PPI_shuffled71_missense,GNN GraphGym,0.7396,0.8083,0.7037,0.7522,0.7295
3,PETandDX,AD_PPI_shuffled72_missense,GNN GraphGym,0.7084,0.7952,0.6482,0.714,0.756
3,PETandDX,AD_PPI_shuffled73_missense,GNN GraphGym,0.6875,0.773,0.6296,0.6938,0.7321
3,PETandDX,AD_PPI_shuffled74_missense,GNN GraphGym,0.6146,0.5286,0.4259,0.4716,0.7381
3,PETandDX,AD_PPI_shuffled75_missense,GNN GraphGym,0.5625,0.4495,0.537,0.4737,0.7454
3,PETandDX,AD_PPI_shuffled76_missense,GNN GraphGym,0.6875,0.7857,0.6111,0.6875,0.7864
3,PETandDX,AD_PPI_shuffled77_missense,GNN GraphGym,0.6459,0.7375,0.5185,0.5843,0.7169
3,PETandDX,AD_PPI_shuffled78_missense,GNN GraphGym,0.6979,0.7905,0.6296,0.7008,0.7354
3,PETandDX,AD_PPI_shuffled79_missense,GNN GraphGym,0.6875,0.7857,0.6111,0.6875,0.7527
3,PETandDX,AD_PPI_shuffled80_missense,GNN GraphGym,0.7084,0.7952,0.6482,0.714,0.7176
3,PETandDX,AD_PPI_shuffled81_missense,GNN GraphGym,0.6458,0.7114,0.7407,0.7029,0.7652
3,PETandDX,AD_PPI_shuffled82_missense,GNN GraphGym,0.625,0.5333,0.4445,0.4849,0.8036
3,PETandDX,AD_PPI_shuffled83_missense,GNN GraphGym,0.4792,0.1875,0.3333,0.24,0.7546
3,PETandDX,AD_PPI_shuffled84_missense,GNN GraphGym,0.7084,0.7952,0.6482,0.714,0.754
3,PETandDX,AD_PPI_shuffled85_missense,GNN GraphGym,0.5521,0.5578,0.9815,0.7113,0.8221
3,PETandDX,AD_PPI_shuffled86_missense,GNN GraphGym,0.5,0.3656,0.6296,0.4626,0.7162
3,PETandDX,AD_PPI_shuffled87_missense,GNN GraphGym,0.5834,0.7875,0.5741,0.5175,0.7454
3,PETandDX,AD_PPI_shuffled88_missense,GNN GraphGym,0.6563,0.7161,0.7593,0.7116,0.7321
3,PETandDX,AD_PPI_shuffled89_missense,GNN GraphGym,0.6771,0.725,0.7963,0.7373,0.6991
3,PETandDX,AD_PPI_shuffled90_missense,GNN GraphGym,0.7084,0.7952,0.6482,0.714,0.7308
3,PETandDX,AD_PPI_shuffled91_missense,GNN GraphGym,0.5937,0.6322,0.8518,0.7005,0.7044
3,PETandDX,AD_PPI_shuffled92_missense,GNN GraphGym,0.625,0.5333,0.4445,0.4849,0.7196
3,PETandDX,AD_PPI_shuffled93_missense,GNN GraphGym,0.5521,0.9333,0.2593,0.3126,0.7096
3,PETandDX,AD_PPI_shuffled94_missense,GNN GraphGym,0.6875,0.7857,0.6111,0.6875,0.6978
3,PETandDX,AD_PPI_shuffled95_missense,GNN GraphGym,0.7084,0.7952,0.6482,0.714,0.6515
3,PETandDX,AD_PPI_shuffled96_missense,GNN GraphGym,0.6355,0.8667,0.463,0.52,0.75
3,PETandDX,AD_PPI_shuffled97_missense,GNN GraphGym,0.7188,0.8,0.6667,0.7273,0.7579
3,PETandDX,AD_PPI_shuffled98_missense,GNN GraphGym,0.7084,0.7952,0.6482,0.714,0.707
3,PETandDX,AD_PPI_shuffled99_missense,GNN GraphGym,0.5416,0.5531,0.9629,0.7026,0.7705
3,PETandDX,AD_PPI_shuffled100_missense,GNN GraphGym,0.6458,0.7113,0.7407,0.6983,0.7493
4,PETandDX,AD_PPI_shuffled1_missense,GNN GraphGym,0.7396,0.7178,0.8889,0.7938,0.8022
4,PETandDX,AD_PPI_shuffled2_missense,GNN GraphGym,0.7188,0.6957,0.8889,0.7805,0.6991
4,PETandDX,AD_PPI_shuffled3_missense,GNN GraphGym,0.625,0.6174,0.963,0.7467,0.7494
4,PETandDX,AD_PPI_shuffled4_missense,GNN GraphGym,0.6875,0.6724,0.9259,0.7733,0.7487
4,PETandDX,AD_PPI_shuffled5_missense,GNN GraphGym,0.6458,0.4849,0.5926,0.5333,0.7917
4,PETandDX,AD_PPI_shuffled6_missense,GNN GraphGym,0.6875,0.6667,0.8889,0.7619,0.7453
4,PETandDX,AD_PPI_shuffled7_missense,GNN GraphGym,0.7396,0.7168,0.8889,0.7935,0.75
4,PETandDX,AD_PPI_shuffled8_missense,GNN GraphGym,0.7292,0.7071,0.8889,0.7873,0.7665
4,PETandDX,AD_PPI_shuffled9_missense,GNN GraphGym,0.7396,0.7305,0.8519,0.7856,0.7659
4,PETandDX,AD_PPI_shuffled10_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7692
4,PETandDX,AD_PPI_shuffled11_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7632
4,PETandDX,AD_PPI_shuffled12_missense,GNN GraphGym,0.7292,0.7071,0.8889,0.7873,0.7751
4,PETandDX,AD_PPI_shuffled13_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7454
4,PETandDX,AD_PPI_shuffled14_missense,GNN GraphGym,0.7604,0.7388,0.8889,0.8068,0.7705
4,PETandDX,AD_PPI_shuffled15_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.8115
4,PETandDX,AD_PPI_shuffled16_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7712
4,PETandDX,AD_PPI_shuffled17_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7785
4,PETandDX,AD_PPI_shuffled18_missense,GNN GraphGym,0.75,0.7349,0.8704,0.7965,0.7645
4,PETandDX,AD_PPI_shuffled19_missense,GNN GraphGym,0.5208,0.5208,0.4074,0.3612,0.7718
4,PETandDX,AD_PPI_shuffled20_missense,GNN GraphGym,0.5417,0.2424,0.2963,0.2667,0.7527
4,PETandDX,AD_PPI_shuffled21_missense,GNN GraphGym,0.4375,0,0,0,0.7758
4,PETandDX,AD_PPI_shuffled22_missense,GNN GraphGym,0.7292,0.7062,0.8889,0.787,0.789
4,PETandDX,AD_PPI_shuffled23_missense,GNN GraphGym,0.6667,0.8297,0.6111,0.5753,0.7692
4,PETandDX,AD_PPI_shuffled24_missense,GNN GraphGym,0.7812,0.7619,0.8889,0.8205,0.8075
4,PETandDX,AD_PPI_shuffled25_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.8142
4,PETandDX,AD_PPI_shuffled26_missense,GNN GraphGym,0.7396,0.7168,0.8889,0.7935,0.7679
4,PETandDX,AD_PPI_shuffled27_missense,GNN GraphGym,0.7084,0.7045,0.8333,0.7611,0.7381
4,PETandDX,AD_PPI_shuffled28_missense,GNN GraphGym,0.7292,0.7062,0.8889,0.787,0.7745
4,PETandDX,AD_PPI_shuffled29_missense,GNN GraphGym,0.7396,0.7168,0.8889,0.7935,0.7573
4,PETandDX,AD_PPI_shuffled30_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7904
4,PETandDX,AD_PPI_shuffled31_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7798
4,PETandDX,AD_PPI_shuffled32_missense,GNN GraphGym,0.7292,0.7071,0.8889,0.7873,0.7864
4,PETandDX,AD_PPI_shuffled33_missense,GNN GraphGym,0.6771,0.6755,0.8889,0.7589,0.7586
4,PETandDX,AD_PPI_shuffled34_missense,GNN GraphGym,0.6459,0.8077,0.6111,0.5619,0.7626
4,PETandDX,AD_PPI_shuffled35_missense,GNN GraphGym,0.7292,0.7071,0.8889,0.7873,0.7189
4,PETandDX,AD_PPI_shuffled36_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7573
4,PETandDX,AD_PPI_shuffled37_missense,GNN GraphGym,0.6875,0.6724,0.9259,0.7733,0.7619
4,PETandDX,AD_PPI_shuffled38_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7785
4,PETandDX,AD_PPI_shuffled39_missense,GNN GraphGym,0.6875,0.6667,0.8889,0.7619,0.7758
4,PETandDX,AD_PPI_shuffled40_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7844
4,PETandDX,AD_PPI_shuffled41_missense,GNN GraphGym,0.5833,0.4299,0.6296,0.5067,0.7268
4,PETandDX,AD_PPI_shuffled42_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7592
4,PETandDX,AD_PPI_shuffled43_missense,GNN GraphGym,0.7604,0.7388,0.8889,0.8068,0.7804
4,PETandDX,AD_PPI_shuffled44_missense,GNN GraphGym,0.6771,0.7515,0.6667,0.6493,0.7705
4,PETandDX,AD_PPI_shuffled45_missense,GNN GraphGym,0.7292,0.7071,0.8889,0.7873,0.752
4,PETandDX,AD_PPI_shuffled46_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7718
4,PETandDX,AD_PPI_shuffled47_missense,GNN GraphGym,0.6459,0.8214,0.5741,0.554,0.746
4,PETandDX,AD_PPI_shuffled48_missense,GNN GraphGym,0.6771,0.6618,0.9259,0.7668,0.7599
4,PETandDX,AD_PPI_shuffled49_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7659
4,PETandDX,AD_PPI_shuffled50_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7414
4,PETandDX,AD_PPI_shuffled51_missense,GNN GraphGym,0.5208,0.375,0.6667,0.48,0.7566
4,PETandDX,AD_PPI_shuffled52_missense,GNN GraphGym,0.5208,0.375,0.6667,0.48,0.7771
4,PETandDX,AD_PPI_shuffled53_missense,GNN GraphGym,0.7812,0.7619,0.8889,0.8205,0.8003
4,PETandDX,AD_PPI_shuffled54_missense,GNN GraphGym,0.5833,0.4299,0.6296,0.5067,0.7632
4,PETandDX,AD_PPI_shuffled55_missense,GNN GraphGym,0.5417,0.2424,0.2963,0.2667,0.7831
4,PETandDX,AD_PPI_shuffled56_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7996
4,PETandDX,AD_PPI_shuffled57_missense,GNN GraphGym,0.6458,0.4849,0.5926,0.5333,0.7698
4,PETandDX,AD_PPI_shuffled58_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7613
4,PETandDX,AD_PPI_shuffled59_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7566
4,PETandDX,AD_PPI_shuffled60_missense,GNN GraphGym,0.6979,0.6839,0.9259,0.7802,0.7738
4,PETandDX,AD_PPI_shuffled61_missense,GNN GraphGym,0.7604,0.7388,0.8889,0.8068,0.8036
4,PETandDX,AD_PPI_shuffled62_missense,GNN GraphGym,0.6875,0.6724,0.9259,0.7733,0.7467
4,PETandDX,AD_PPI_shuffled63_missense,GNN GraphGym,0.7396,0.7168,0.8889,0.7935,0.7983
4,PETandDX,AD_PPI_shuffled64_missense,GNN GraphGym,0.7292,0.7071,0.8889,0.7873,0.7361
4,PETandDX,AD_PPI_shuffled65_missense,GNN GraphGym,0.6458,0.632,0.9259,0.7479,0.7943
4,PETandDX,AD_PPI_shuffled66_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7698
4,PETandDX,AD_PPI_shuffled67_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7745
4,PETandDX,AD_PPI_shuffled68_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7665
4,PETandDX,AD_PPI_shuffled69_missense,GNN GraphGym,0.5417,0.2424,0.2963,0.2667,0.8062
4,PETandDX,AD_PPI_shuffled70_missense,GNN GraphGym,0.7292,0.7062,0.8889,0.787,0.7447
4,PETandDX,AD_PPI_shuffled71_missense,GNN GraphGym,0.625,0.6174,0.963,0.7467,0.7904
4,PETandDX,AD_PPI_shuffled72_missense,GNN GraphGym,0.5833,0.4299,0.6296,0.5067,0.7632
4,PETandDX,AD_PPI_shuffled73_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7718
4,PETandDX,AD_PPI_shuffled74_missense,GNN GraphGym,0.6563,0.8182,0.6111,0.5684,0.7612
4,PETandDX,AD_PPI_shuffled75_missense,GNN GraphGym,0.7812,0.7619,0.8889,0.8205,0.7659
4,PETandDX,AD_PPI_shuffled76_missense,GNN GraphGym,0.7604,0.7388,0.8889,0.8068,0.7957
4,PETandDX,AD_PPI_shuffled77_missense,GNN GraphGym,0.6875,0.6724,0.9259,0.7733,0.7639
4,PETandDX,AD_PPI_shuffled78_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.756
4,PETandDX,AD_PPI_shuffled79_missense,GNN GraphGym,0.7604,0.7388,0.8889,0.8068,0.7553
4,PETandDX,AD_PPI_shuffled80_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7546
4,PETandDX,AD_PPI_shuffled81_missense,GNN GraphGym,0.6458,0.4849,0.5926,0.5333,0.7903
4,PETandDX,AD_PPI_shuffled82_missense,GNN GraphGym,0.7292,0.7071,0.8889,0.7873,0.7269
4,PETandDX,AD_PPI_shuffled83_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7666
4,PETandDX,AD_PPI_shuffled84_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.793
4,PETandDX,AD_PPI_shuffled85_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7374
4,PETandDX,AD_PPI_shuffled86_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7222
4,PETandDX,AD_PPI_shuffled87_missense,GNN GraphGym,0.5938,0.7633,0.6482,0.5418,0.7599
4,PETandDX,AD_PPI_shuffled88_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.8036
4,PETandDX,AD_PPI_shuffled89_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7738
4,PETandDX,AD_PPI_shuffled90_missense,GNN GraphGym,0.6354,0.7156,0.7407,0.6667,0.7871
4,PETandDX,AD_PPI_shuffled91_missense,GNN GraphGym,0.5833,0.9074,0.3518,0.4286,0.7851
4,PETandDX,AD_PPI_shuffled92_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7659
4,PETandDX,AD_PPI_shuffled93_missense,GNN GraphGym,0.7604,0.7388,0.8889,0.8068,0.7798
4,PETandDX,AD_PPI_shuffled94_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7732
4,PETandDX,AD_PPI_shuffled95_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7639
4,PETandDX,AD_PPI_shuffled96_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.754
4,PETandDX,AD_PPI_shuffled97_missense,GNN GraphGym,0.6458,0.4849,0.5926,0.5333,0.7195
4,PETandDX,AD_PPI_shuffled98_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7785
4,PETandDX,AD_PPI_shuffled99_missense,GNN GraphGym,0.6875,0.7336,0.7222,0.6997,0.7692
4,PETandDX,AD_PPI_shuffled100_missense,GNN GraphGym,0.75,0.7273,0.8889,0.8,0.7652
5,PETandDX,AD_PPI_shuffled1_missense,GNN GraphGym,0.7083,0.7153,0.8889,0.7809,0.8538
5,PETandDX,AD_PPI_shuffled2_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8465
5,PETandDX,AD_PPI_shuffled3_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8525
5,PETandDX,AD_PPI_shuffled4_missense,GNN GraphGym,0.7604,0.7644,0.8333,0.7969,0.8333
5,PETandDX,AD_PPI_shuffled5_missense,GNN GraphGym,0.7604,0.7632,0.8333,0.7966,0.8453
5,PETandDX,AD_PPI_shuffled6_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.8254
5,PETandDX,AD_PPI_shuffled7_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8069
5,PETandDX,AD_PPI_shuffled8_missense,GNN GraphGym,0.7812,0.7909,0.8333,0.8112,0.8413
5,PETandDX,AD_PPI_shuffled9_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8373
5,PETandDX,AD_PPI_shuffled10_missense,GNN GraphGym,0.8021,0.8187,0.8333,0.8258,0.8532
5,PETandDX,AD_PPI_shuffled11_missense,GNN GraphGym,0.75,0.75,0.8333,0.7895,0.8241
5,PETandDX,AD_PPI_shuffled12_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.828
5,PETandDX,AD_PPI_shuffled13_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.832
5,PETandDX,AD_PPI_shuffled14_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.8545
5,PETandDX,AD_PPI_shuffled15_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8584
5,PETandDX,AD_PPI_shuffled16_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8267
5,PETandDX,AD_PPI_shuffled17_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8585
5,PETandDX,AD_PPI_shuffled18_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8651
5,PETandDX,AD_PPI_shuffled19_missense,GNN GraphGym,0.75,0.75,0.8333,0.7895,0.799
5,PETandDX,AD_PPI_shuffled20_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8486
5,PETandDX,AD_PPI_shuffled21_missense,GNN GraphGym,0.8021,0.8187,0.8333,0.8258,0.8505
5,PETandDX,AD_PPI_shuffled22_missense,GNN GraphGym,0.7187,0.7284,0.8889,0.788,0.8294
5,PETandDX,AD_PPI_shuffled23_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8651
5,PETandDX,AD_PPI_shuffled24_missense,GNN GraphGym,0.7083,0.7138,0.8889,0.7805,0.8439
5,PETandDX,AD_PPI_shuffled25_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8532
5,PETandDX,AD_PPI_shuffled26_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.8294
5,PETandDX,AD_PPI_shuffled27_missense,GNN GraphGym,0.75,0.75,0.8333,0.7895,0.8135
5,PETandDX,AD_PPI_shuffled28_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8465
5,PETandDX,AD_PPI_shuffled29_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.836
5,PETandDX,AD_PPI_shuffled30_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8373
5,PETandDX,AD_PPI_shuffled31_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8518
5,PETandDX,AD_PPI_shuffled32_missense,GNN GraphGym,0.8021,0.8187,0.8333,0.8258,0.8294
5,PETandDX,AD_PPI_shuffled33_missense,GNN GraphGym,0.75,0.7478,0.8889,0.8034,0.8551
5,PETandDX,AD_PPI_shuffled34_missense,GNN GraphGym,0.7604,0.7632,0.8333,0.7966,0.8479
5,PETandDX,AD_PPI_shuffled35_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8532
5,PETandDX,AD_PPI_shuffled36_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8492
5,PETandDX,AD_PPI_shuffled37_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.787
5,PETandDX,AD_PPI_shuffled38_missense,GNN GraphGym,0.7604,0.7632,0.8333,0.7966,0.8545
5,PETandDX,AD_PPI_shuffled39_missense,GNN GraphGym,0.7604,0.7632,0.8333,0.7966,0.8512
5,PETandDX,AD_PPI_shuffled40_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8571
5,PETandDX,AD_PPI_shuffled41_missense,GNN GraphGym,0.7604,0.7644,0.8333,0.7969,0.8492
5,PETandDX,AD_PPI_shuffled42_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.8479
5,PETandDX,AD_PPI_shuffled43_missense,GNN GraphGym,0.7812,0.7803,0.8518,0.814,0.8479
5,PETandDX,AD_PPI_shuffled44_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8406
5,PETandDX,AD_PPI_shuffled45_missense,GNN GraphGym,0.6458,0.6442,0.9444,0.7552,0.8334
5,PETandDX,AD_PPI_shuffled46_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8571
5,PETandDX,AD_PPI_shuffled47_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8307
5,PETandDX,AD_PPI_shuffled48_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8492
5,PETandDX,AD_PPI_shuffled49_missense,GNN GraphGym,0.7187,0.7284,0.8889,0.788,0.8479
5,PETandDX,AD_PPI_shuffled50_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8512
5,PETandDX,AD_PPI_shuffled51_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8426
5,PETandDX,AD_PPI_shuffled52_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.836
5,PETandDX,AD_PPI_shuffled53_missense,GNN GraphGym,0.7604,0.7644,0.8333,0.7969,0.8518
5,PETandDX,AD_PPI_shuffled54_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.8532
5,PETandDX,AD_PPI_shuffled55_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8472
5,PETandDX,AD_PPI_shuffled56_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.8426
5,PETandDX,AD_PPI_shuffled57_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8439
5,PETandDX,AD_PPI_shuffled58_missense,GNN GraphGym,0.7812,0.7909,0.8333,0.8112,0.8294
5,PETandDX,AD_PPI_shuffled59_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8638
5,PETandDX,AD_PPI_shuffled60_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8584
5,PETandDX,AD_PPI_shuffled61_missense,GNN GraphGym,0.8125,0.8333,0.8333,0.8333,0.8571
5,PETandDX,AD_PPI_shuffled62_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8558
5,PETandDX,AD_PPI_shuffled63_missense,GNN GraphGym,0.75,0.7513,0.8333,0.7898,0.8452
5,PETandDX,AD_PPI_shuffled64_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.8188
5,PETandDX,AD_PPI_shuffled65_missense,GNN GraphGym,0.6354,0.6382,0.9444,0.7503,0.797
5,PETandDX,AD_PPI_shuffled66_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.836
5,PETandDX,AD_PPI_shuffled67_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8651
5,PETandDX,AD_PPI_shuffled68_missense,GNN GraphGym,0.8125,0.8333,0.8333,0.8333,0.8439
5,PETandDX,AD_PPI_shuffled69_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8413
5,PETandDX,AD_PPI_shuffled70_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8062
5,PETandDX,AD_PPI_shuffled71_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8439
5,PETandDX,AD_PPI_shuffled72_missense,GNN GraphGym,0.7812,0.7909,0.8333,0.8112,0.8551
5,PETandDX,AD_PPI_shuffled73_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8466
5,PETandDX,AD_PPI_shuffled74_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8267
5,PETandDX,AD_PPI_shuffled75_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8532
5,PETandDX,AD_PPI_shuffled76_missense,GNN GraphGym,0.6875,0.6888,0.8889,0.7667,0.8519
5,PETandDX,AD_PPI_shuffled77_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8353
5,PETandDX,AD_PPI_shuffled78_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8518
5,PETandDX,AD_PPI_shuffled79_missense,GNN GraphGym,0.75,0.75,0.8333,0.7895,0.8492
5,PETandDX,AD_PPI_shuffled80_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8598
5,PETandDX,AD_PPI_shuffled81_missense,GNN GraphGym,0.7187,0.7284,0.8889,0.788,0.8353
5,PETandDX,AD_PPI_shuffled82_missense,GNN GraphGym,0.7292,0.7345,0.8889,0.7929,0.8572
5,PETandDX,AD_PPI_shuffled83_missense,GNN GraphGym,0.75,0.75,0.8333,0.7895,0.8307
5,PETandDX,AD_PPI_shuffled84_missense,GNN GraphGym,0.8021,0.8187,0.8333,0.8258,0.8591
