fold,target,dataset,model,acc,pre,rec,f1,auc
3,PET,AD_PPI_rewired61_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.6212
3,PET,AD_PPI_rewired62_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5766
3,PET,AD_PPI_rewired63_missense,GNN GraphGym,0.5662,0.6123,0.6911,0.6281,0.5686
3,PET,AD_PPI_rewired64_missense,GNN GraphGym,0.5525,0.5858,0.7724,0.649,0.5695
3,PET,AD_PPI_rewired65_missense,GNN GraphGym,0.5753,0.6413,0.5529,0.5935,0.5902
3,PET,AD_PPI_rewired66_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.548
3,PET,AD_PPI_rewired67_missense,GNN GraphGym,0.5844,0.6049,0.7886,0.6694,0.588
3,PET,AD_PPI_rewired68_missense,GNN GraphGym,0.5616,0.5865,0.8374,0.6687,0.5889
3,PET,AD_PPI_rewired69_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5887
3,PET,AD_PPI_rewired70_missense,GNN GraphGym,0.5707,0.5951,0.8049,0.6661,0.6283
3,PET,AD_PPI_rewired71_missense,GNN GraphGym,0.5662,0.6123,0.6911,0.6281,0.5844
3,PET,AD_PPI_rewired72_missense,GNN GraphGym,0.5662,0.6123,0.6911,0.6281,0.5719
3,PET,AD_PPI_rewired73_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5714
3,PET,AD_PPI_rewired74_missense,GNN GraphGym,0.5707,0.5951,0.8049,0.6661,0.5958
3,PET,AD_PPI_rewired75_missense,GNN GraphGym,0.5753,0.5963,0.8211,0.672,0.5952
3,PET,AD_PPI_rewired76_missense,GNN GraphGym,0.5799,0.6221,0.6748,0.6313,0.5842
3,PET,AD_PPI_rewired77_missense,GNN GraphGym,0.5753,0.6471,0.5366,0.5867,0.5721
3,PET,AD_PPI_rewired78_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5879
3,PET,AD_PPI_rewired79_missense,GNN GraphGym,0.5707,0.6405,0.5366,0.5835,0.607
3,PET,AD_PPI_rewired80_missense,GNN GraphGym,0.5616,0.6115,0.6748,0.6182,0.5978
3,PET,AD_PPI_rewired81_missense,GNN GraphGym,0.5662,0.6123,0.6911,0.6281,0.5551
3,PET,AD_PPI_rewired82_missense,GNN GraphGym,0.5616,0.5865,0.8374,0.6687,0.5965
3,PET,AD_PPI_rewired83_missense,GNN GraphGym,0.5616,0.5665,0.9431,0.7062,0.6
3,PET,AD_PPI_rewired84_missense,GNN GraphGym,0.5662,0.64,0.5203,0.574,0.6029
3,PET,AD_PPI_rewired85_missense,GNN GraphGym,0.5799,0.6495,0.5447,0.5921,0.5506
3,PET,AD_PPI_rewired86_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5837
3,PET,AD_PPI_rewired87_missense,GNN GraphGym,0.5707,0.62,0.6423,0.6156,0.5724
3,PET,AD_PPI_rewired88_missense,GNN GraphGym,0.557,0.5875,0.7886,0.6555,0.5823
3,PET,AD_PPI_rewired89_missense,GNN GraphGym,0.5753,0.6471,0.5366,0.5867,0.5893
3,PET,AD_PPI_rewired90_missense,GNN GraphGym,0.557,0.585,0.8211,0.6632,0.6049
3,PET,AD_PPI_rewired91_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5517
3,PET,AD_PPI_rewired92_missense,GNN GraphGym,0.5616,0.5865,0.8374,0.6687,0.6193
3,PET,AD_PPI_rewired93_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.584
3,PET,AD_PPI_rewired94_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5588
3,PET,AD_PPI_rewired95_missense,GNN GraphGym,0.557,0.61,0.6585,0.6126,0.5585
3,PET,AD_PPI_rewired96_missense,GNN GraphGym,0.5616,0.5865,0.8374,0.6687,0.5916
3,PET,AD_PPI_rewired97_missense,GNN GraphGym,0.5616,0.5865,0.8374,0.6687,0.5588
3,PET,AD_PPI_rewired98_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5943
3,PET,AD_PPI_rewired99_missense,GNN GraphGym,0.5753,0.6471,0.5366,0.5867,0.575
3,PET,AD_PPI_rewired100_missense,GNN GraphGym,0.5707,0.6435,0.5285,0.5803,0.5764
4,PET,AD_PPI_rewired1_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7918
4,PET,AD_PPI_rewired2_missense,GNN GraphGym,0.6849,0.7756,0.6179,0.6878,0.7583
4,PET,AD_PPI_rewired3_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7666
4,PET,AD_PPI_rewired4_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.748
4,PET,AD_PPI_rewired5_missense,GNN GraphGym,0.6895,0.7896,0.6098,0.6881,0.7456
4,PET,AD_PPI_rewired6_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.764
4,PET,AD_PPI_rewired7_missense,GNN GraphGym,0.6895,0.8093,0.5854,0.6786,0.76
4,PET,AD_PPI_rewired8_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7479
4,PET,AD_PPI_rewired9_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7778
4,PET,AD_PPI_rewired10_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7595
4,PET,AD_PPI_rewired11_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7781
4,PET,AD_PPI_rewired12_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7621
4,PET,AD_PPI_rewired13_missense,GNN GraphGym,0.6529,0.7249,0.7398,0.7049,0.7452
4,PET,AD_PPI_rewired14_missense,GNN GraphGym,0.694,0.7793,0.6423,0.7016,0.7589
4,PET,AD_PPI_rewired15_missense,GNN GraphGym,0.6119,0.8264,0.4959,0.4997,0.7666
4,PET,AD_PPI_rewired16_missense,GNN GraphGym,0.7077,0.8104,0.626,0.7062,0.7671
4,PET,AD_PPI_rewired17_missense,GNN GraphGym,0.7169,0.8143,0.6423,0.7179,0.7848
4,PET,AD_PPI_rewired18_missense,GNN GraphGym,0.7169,0.8143,0.6423,0.7179,0.7588
4,PET,AD_PPI_rewired19_missense,GNN GraphGym,0.6575,0.7152,0.7642,0.714,0.7384
4,PET,AD_PPI_rewired20_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7377
4,PET,AD_PPI_rewired21_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7891
4,PET,AD_PPI_rewired22_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7516
4,PET,AD_PPI_rewired23_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7661
4,PET,AD_PPI_rewired24_missense,GNN GraphGym,0.6895,0.7896,0.6098,0.6881,0.7547
4,PET,AD_PPI_rewired25_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7838
4,PET,AD_PPI_rewired26_missense,GNN GraphGym,0.6895,0.7902,0.6098,0.6882,0.7499
4,PET,AD_PPI_rewired27_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7553
4,PET,AD_PPI_rewired28_missense,GNN GraphGym,0.7077,0.8104,0.626,0.7062,0.7823
4,PET,AD_PPI_rewired29_missense,GNN GraphGym,0.6849,0.7812,0.6098,0.6849,0.7605
4,PET,AD_PPI_rewired30_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7532
4,PET,AD_PPI_rewired31_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7575
4,PET,AD_PPI_rewired32_missense,GNN GraphGym,0.694,0.7981,0.6098,0.6912,0.7563
4,PET,AD_PPI_rewired33_missense,GNN GraphGym,0.6484,0.7229,0.7317,0.6989,0.7728
4,PET,AD_PPI_rewired34_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7733
4,PET,AD_PPI_rewired35_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7748
4,PET,AD_PPI_rewired36_missense,GNN GraphGym,0.6895,0.7896,0.6098,0.6881,0.7612
4,PET,AD_PPI_rewired37_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7682
4,PET,AD_PPI_rewired38_missense,GNN GraphGym,0.694,0.7981,0.6098,0.6912,0.7829
4,PET,AD_PPI_rewired39_missense,GNN GraphGym,0.6849,0.7828,0.6098,0.6852,0.7439
4,PET,AD_PPI_rewired40_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7636
4,PET,AD_PPI_rewired41_missense,GNN GraphGym,0.7032,0.7823,0.6585,0.7143,0.767
4,PET,AD_PPI_rewired42_missense,GNN GraphGym,0.694,0.7981,0.6098,0.6912,0.7595
4,PET,AD_PPI_rewired43_missense,GNN GraphGym,0.6164,0.871,0.4147,0.4788,0.748
4,PET,AD_PPI_rewired44_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7671
4,PET,AD_PPI_rewired45_missense,GNN GraphGym,0.6758,0.7691,0.6098,0.6794,0.7391
4,PET,AD_PPI_rewired46_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7965
4,PET,AD_PPI_rewired47_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7692
4,PET,AD_PPI_rewired48_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7684
4,PET,AD_PPI_rewired49_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.757
4,PET,AD_PPI_rewired50_missense,GNN GraphGym,0.694,0.7926,0.6179,0.694,0.7706
4,PET,AD_PPI_rewired51_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7403
4,PET,AD_PPI_rewired52_missense,GNN GraphGym,0.6895,0.7646,0.6667,0.7054,0.7598
4,PET,AD_PPI_rewired53_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.767
4,PET,AD_PPI_rewired54_missense,GNN GraphGym,0.694,0.7981,0.6098,0.6912,0.7781
4,PET,AD_PPI_rewired55_missense,GNN GraphGym,0.6986,0.7948,0.626,0.6998,0.7829
4,PET,AD_PPI_rewired56_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7895
4,PET,AD_PPI_rewired57_missense,GNN GraphGym,0.6895,0.7896,0.6098,0.6881,0.7651
4,PET,AD_PPI_rewired58_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7489
4,PET,AD_PPI_rewired59_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7786
4,PET,AD_PPI_rewired60_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7801
4,PET,AD_PPI_rewired61_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7669
4,PET,AD_PPI_rewired62_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7648
4,PET,AD_PPI_rewired63_missense,GNN GraphGym,0.6301,0.873,0.439,0.5144,0.7837
4,PET,AD_PPI_rewired64_missense,GNN GraphGym,0.6256,0.871,0.4309,0.5084,0.7739
4,PET,AD_PPI_rewired65_missense,GNN GraphGym,0.6803,0.7453,0.7155,0.7113,0.7768
4,PET,AD_PPI_rewired66_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7777
4,PET,AD_PPI_rewired67_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.771
4,PET,AD_PPI_rewired68_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.751
4,PET,AD_PPI_rewired69_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7361
4,PET,AD_PPI_rewired70_missense,GNN GraphGym,0.7032,0.8085,0.6179,0.7004,0.7713
4,PET,AD_PPI_rewired71_missense,GNN GraphGym,0.6849,0.7812,0.6098,0.6849,0.7634
4,PET,AD_PPI_rewired72_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.778
4,PET,AD_PPI_rewired73_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7613
4,PET,AD_PPI_rewired74_missense,GNN GraphGym,0.6803,0.7453,0.7155,0.7113,0.7856
4,PET,AD_PPI_rewired75_missense,GNN GraphGym,0.6849,0.7812,0.6098,0.6849,0.7661
4,PET,AD_PPI_rewired76_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7724
4,PET,AD_PPI_rewired77_missense,GNN GraphGym,0.6849,0.7812,0.6098,0.6849,0.7627
4,PET,AD_PPI_rewired78_missense,GNN GraphGym,0.6895,0.7896,0.6098,0.6881,0.777
4,PET,AD_PPI_rewired79_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.768
4,PET,AD_PPI_rewired80_missense,GNN GraphGym,0.694,0.7981,0.6098,0.6912,0.7798
4,PET,AD_PPI_rewired81_missense,GNN GraphGym,0.694,0.7981,0.6098,0.6912,0.7574
4,PET,AD_PPI_rewired82_missense,GNN GraphGym,0.6712,0.7576,0.6098,0.6757,0.7671
4,PET,AD_PPI_rewired83_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7715
4,PET,AD_PPI_rewired84_missense,GNN GraphGym,0.6073,0.6432,0.8699,0.7132,0.7805
4,PET,AD_PPI_rewired85_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7605
4,PET,AD_PPI_rewired86_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7651
4,PET,AD_PPI_rewired87_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7685
4,PET,AD_PPI_rewired88_missense,GNN GraphGym,0.7032,0.8085,0.6179,0.7004,0.7739
4,PET,AD_PPI_rewired89_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7869
4,PET,AD_PPI_rewired90_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.795
4,PET,AD_PPI_rewired91_missense,GNN GraphGym,0.6895,0.7896,0.6098,0.6881,0.7502
4,PET,AD_PPI_rewired92_missense,GNN GraphGym,0.7032,0.8085,0.6179,0.7004,0.7673
4,PET,AD_PPI_rewired93_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7659
4,PET,AD_PPI_rewired94_missense,GNN GraphGym,0.6986,0.8135,0.6017,0.6915,0.7382
4,PET,AD_PPI_rewired95_missense,GNN GraphGym,0.7032,0.8085,0.6179,0.7004,0.7633
4,PET,AD_PPI_rewired96_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7628
4,PET,AD_PPI_rewired97_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7678
4,PET,AD_PPI_rewired98_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.781
4,PET,AD_PPI_rewired99_missense,GNN GraphGym,0.6849,0.7812,0.6098,0.6849,0.7324
4,PET,AD_PPI_rewired100_missense,GNN GraphGym,0.6712,0.7576,0.6098,0.6757,0.755
5,PET,AD_PPI_rewired1_missense,GNN GraphGym,0.7214,0.7106,0.8862,0.7833,0.7903
5,PET,AD_PPI_rewired2_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.782
5,PET,AD_PPI_rewired3_missense,GNN GraphGym,0.6484,0.6535,0.5529,0.5558,0.7682
5,PET,AD_PPI_rewired4_missense,GNN GraphGym,0.7625,0.7634,0.8374,0.7985,0.7527
5,PET,AD_PPI_rewired5_missense,GNN GraphGym,0.7671,0.7727,0.8293,0.8,0.7744
5,PET,AD_PPI_rewired6_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.8044
5,PET,AD_PPI_rewired7_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7926
5,PET,AD_PPI_rewired8_missense,GNN GraphGym,0.6986,0.6942,0.878,0.7689,0.7771
5,PET,AD_PPI_rewired9_missense,GNN GraphGym,0.758,0.754,0.8456,0.797,0.7933
5,PET,AD_PPI_rewired10_missense,GNN GraphGym,0.7808,0.7907,0.8293,0.8095,0.789
5,PET,AD_PPI_rewired11_missense,GNN GraphGym,0.7534,0.7556,0.8293,0.7907,0.7567
5,PET,AD_PPI_rewired12_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7852
5,PET,AD_PPI_rewired13_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7796
5,PET,AD_PPI_rewired14_missense,GNN GraphGym,0.7443,0.7388,0.8781,0.7961,0.7735
5,PET,AD_PPI_rewired15_missense,GNN GraphGym,0.7717,0.7754,0.8374,0.8048,0.792
5,PET,AD_PPI_rewired16_missense,GNN GraphGym,0.7671,0.7691,0.8374,0.8016,0.7852
5,PET,AD_PPI_rewired17_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7888
5,PET,AD_PPI_rewired18_missense,GNN GraphGym,0.7443,0.7339,0.8781,0.7955,0.7848
5,PET,AD_PPI_rewired19_missense,GNN GraphGym,0.7534,0.7497,0.8456,0.7942,0.7599
5,PET,AD_PPI_rewired20_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7711
5,PET,AD_PPI_rewired21_missense,GNN GraphGym,0.7488,0.7504,0.8293,0.7876,0.7876
5,PET,AD_PPI_rewired22_missense,GNN GraphGym,0.7671,0.7773,0.8212,0.7985,0.7862
5,PET,AD_PPI_rewired23_missense,GNN GraphGym,0.7488,0.7761,0.7805,0.7766,0.78
5,PET,AD_PPI_rewired24_missense,GNN GraphGym,0.7625,0.7674,0.8293,0.7968,0.7775
5,PET,AD_PPI_rewired25_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.793
5,PET,AD_PPI_rewired26_missense,GNN GraphGym,0.7534,0.7522,0.8374,0.7924,0.7765
5,PET,AD_PPI_rewired27_missense,GNN GraphGym,0.7534,0.7525,0.8374,0.7924,0.7758
5,PET,AD_PPI_rewired28_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7866
5,PET,AD_PPI_rewired29_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7877
5,PET,AD_PPI_rewired30_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.775
5,PET,AD_PPI_rewired31_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7824
5,PET,AD_PPI_rewired32_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7736
5,PET,AD_PPI_rewired33_missense,GNN GraphGym,0.7808,0.7907,0.8293,0.8095,0.7942
5,PET,AD_PPI_rewired34_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.792
5,PET,AD_PPI_rewired35_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7861
5,PET,AD_PPI_rewired36_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7776
5,PET,AD_PPI_rewired37_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7867
5,PET,AD_PPI_rewired38_missense,GNN GraphGym,0.758,0.754,0.8456,0.797,0.7767
5,PET,AD_PPI_rewired39_missense,GNN GraphGym,0.7671,0.7648,0.8456,0.8031,0.7868
5,PET,AD_PPI_rewired40_missense,GNN GraphGym,0.7306,0.7225,0.8699,0.7851,0.7635
5,PET,AD_PPI_rewired41_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.8088
5,PET,AD_PPI_rewired42_missense,GNN GraphGym,0.6575,0.649,0.935,0.7577,0.7642
5,PET,AD_PPI_rewired43_missense,GNN GraphGym,0.7762,0.789,0.8212,0.8047,0.7749
5,PET,AD_PPI_rewired44_missense,GNN GraphGym,0.7077,0.7077,0.8862,0.7783,0.7785
5,PET,AD_PPI_rewired45_missense,GNN GraphGym,0.7534,0.7483,0.8456,0.7939,0.7792
5,PET,AD_PPI_rewired46_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7903
5,PET,AD_PPI_rewired47_missense,GNN GraphGym,0.7671,0.7654,0.8456,0.8032,0.7751
5,PET,AD_PPI_rewired48_missense,GNN GraphGym,0.7717,0.7754,0.8374,0.8048,0.7938
5,PET,AD_PPI_rewired49_missense,GNN GraphGym,0.6895,0.6818,0.8943,0.7676,0.7695
5,PET,AD_PPI_rewired50_missense,GNN GraphGym,0.7534,0.7556,0.8293,0.7907,0.7725
5,PET,AD_PPI_rewired51_missense,GNN GraphGym,0.7762,0.7847,0.8293,0.8063,0.7836
5,PET,AD_PPI_rewired52_missense,GNN GraphGym,0.7717,0.779,0.8293,0.8032,0.7971
5,PET,AD_PPI_rewired53_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.802
5,PET,AD_PPI_rewired54_missense,GNN GraphGym,0.7169,0.7068,0.8943,0.7826,0.7903
5,PET,AD_PPI_rewired55_missense,GNN GraphGym,0.7762,0.7847,0.8293,0.8063,0.7856
5,PET,AD_PPI_rewired56_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7858
5,PET,AD_PPI_rewired57_missense,GNN GraphGym,0.7032,0.7023,0.8862,0.7752,0.7858
5,PET,AD_PPI_rewired58_missense,GNN GraphGym,0.758,0.7616,0.8293,0.7937,0.7682
5,PET,AD_PPI_rewired59_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7847
5,PET,AD_PPI_rewired60_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7834
5,PET,AD_PPI_rewired61_missense,GNN GraphGym,0.7671,0.7609,0.8537,0.8046,0.7964
5,PET,AD_PPI_rewired62_missense,GNN GraphGym,0.7808,0.7907,0.8293,0.8095,0.7857
5,PET,AD_PPI_rewired63_missense,GNN GraphGym,0.758,0.7691,0.813,0.7904,0.7788
5,PET,AD_PPI_rewired64_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7809
5,PET,AD_PPI_rewired65_missense,GNN GraphGym,0.7671,0.7731,0.8293,0.7999,0.7822
5,PET,AD_PPI_rewired66_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7995
5,PET,AD_PPI_rewired67_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7934
5,PET,AD_PPI_rewired68_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7804
5,PET,AD_PPI_rewired69_missense,GNN GraphGym,0.7625,0.7674,0.8293,0.7968,0.7801
5,PET,AD_PPI_rewired70_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7758
5,PET,AD_PPI_rewired71_missense,GNN GraphGym,0.7717,0.7748,0.8374,0.8047,0.784
5,PET,AD_PPI_rewired72_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7954
5,PET,AD_PPI_rewired73_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7852
5,PET,AD_PPI_rewired74_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7767
5,PET,AD_PPI_rewired75_missense,GNN GraphGym,0.6803,0.6655,0.9431,0.7714,0.7743
5,PET,AD_PPI_rewired76_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.792
5,PET,AD_PPI_rewired77_missense,GNN GraphGym,0.7671,0.7727,0.8293,0.8,0.78
5,PET,AD_PPI_rewired78_missense,GNN GraphGym,0.7671,0.7694,0.8374,0.8017,0.7674
5,PET,AD_PPI_rewired79_missense,GNN GraphGym,0.7671,0.7654,0.8456,0.8032,0.7763
5,PET,AD_PPI_rewired80_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7987
5,PET,AD_PPI_rewired81_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.8002
5,PET,AD_PPI_rewired82_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7957
5,PET,AD_PPI_rewired83_missense,GNN GraphGym,0.7214,0.7164,0.8862,0.7842,0.7701
5,PET,AD_PPI_rewired84_missense,GNN GraphGym,0.7717,0.7791,0.8293,0.8031,0.7895
5,PET,AD_PPI_rewired85_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7912
5,PET,AD_PPI_rewired86_missense,GNN GraphGym,0.7671,0.7727,0.8293,0.8,0.7815
5,PET,AD_PPI_rewired87_missense,GNN GraphGym,0.726,0.7182,0.8943,0.7888,0.7763
5,PET,AD_PPI_rewired88_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7854
5,PET,AD_PPI_rewired89_missense,GNN GraphGym,0.7671,0.7727,0.8293,0.8,0.7836
5,PET,AD_PPI_rewired90_missense,GNN GraphGym,0.7671,0.7691,0.8374,0.8016,0.7953
5,PET,AD_PPI_rewired91_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7936
5,PET,AD_PPI_rewired92_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.783
5,PET,AD_PPI_rewired93_missense,GNN GraphGym,0.7671,0.7727,0.8293,0.8,0.7749
5,PET,AD_PPI_rewired94_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7754
5,PET,AD_PPI_rewired95_missense,GNN GraphGym,0.7032,0.7044,0.8943,0.7778,0.7982
5,PET,AD_PPI_rewired96_missense,GNN GraphGym,0.726,0.7182,0.8943,0.7888,0.784
5,PET,AD_PPI_rewired97_missense,GNN GraphGym,0.6621,0.6481,0.9431,0.7615,0.7901
5,PET,AD_PPI_rewired98_missense,GNN GraphGym,0.758,0.754,0.8456,0.797,0.7633
5,PET,AD_PPI_rewired99_missense,GNN GraphGym,0.7534,0.7597,0.8212,0.7891,0.7754
5,PET,AD_PPI_rewired100_missense,GNN GraphGym,0.7488,0.7501,0.8293,0.7876,0.7772
6,PET,AD_PPI_rewired1_missense,GNN GraphGym,0.6073,0.7176,0.4959,0.5865,0.6911
6,PET,AD_PPI_rewired2_missense,GNN GraphGym,0.6118,0.6864,0.6098,0.6316,0.7004
6,PET,AD_PPI_rewired3_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6832
6,PET,AD_PPI_rewired4_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6599
6,PET,AD_PPI_rewired5_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6607
6,PET,AD_PPI_rewired6_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6725
6,PET,AD_PPI_rewired7_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6845
6,PET,AD_PPI_rewired8_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6752
6,PET,AD_PPI_rewired9_missense,GNN GraphGym,0.6118,0.7119,0.5203,0.6009,0.6882
6,PET,AD_PPI_rewired10_missense,GNN GraphGym,0.5981,0.693,0.5122,0.5889,0.6698
6,PET,AD_PPI_rewired11_missense,GNN GraphGym,0.6073,0.7032,0.5203,0.598,0.673
6,PET,AD_PPI_rewired12_missense,GNN GraphGym,0.6255,0.6891,0.6585,0.65,0.6743
6,PET,AD_PPI_rewired13_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6811
6,PET,AD_PPI_rewired14_missense,GNN GraphGym,0.6118,0.7161,0.5122,0.5972,0.6857
6,PET,AD_PPI_rewired15_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6877
6,PET,AD_PPI_rewired16_missense,GNN GraphGym,0.6027,0.7,0.5122,0.5915,0.6946
6,PET,AD_PPI_rewired17_missense,GNN GraphGym,0.6118,0.7161,0.5122,0.5972,0.679
6,PET,AD_PPI_rewired18_missense,GNN GraphGym,0.6027,0.7,0.5122,0.5915,0.6801
6,PET,AD_PPI_rewired19_missense,GNN GraphGym,0.6027,0.6928,0.5285,0.5991,0.6224
6,PET,AD_PPI_rewired20_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.656
