fold,target,dataset,model,acc,pre,rec,f1,auc
2,PET,AD_PPI_shuffled34_missense,GNN GraphGym,0.6484,0.6949,0.6666,0.6805,0.6447
2,PET,AD_PPI_shuffled35_missense,GNN GraphGym,0.6255,0.6673,0.6666,0.6668,0.6729
2,PET,AD_PPI_shuffled36_missense,GNN GraphGym,0.5616,0.5629,0.9837,0.716,0.6597
2,PET,AD_PPI_shuffled37_missense,GNN GraphGym,0.6118,0.6467,0.7642,0.686,0.6378
2,PET,AD_PPI_shuffled38_missense,GNN GraphGym,0.6392,0.6865,0.6585,0.6722,0.6489
2,PET,AD_PPI_shuffled39_missense,GNN GraphGym,0.621,0.6588,0.6748,0.6666,0.6418
2,PET,AD_PPI_shuffled40_missense,GNN GraphGym,0.6392,0.6838,0.6666,0.6749,0.6512
2,PET,AD_PPI_shuffled41_missense,GNN GraphGym,0.6118,0.6414,0.7642,0.6863,0.6568
2,PET,AD_PPI_shuffled42_missense,GNN GraphGym,0.5936,0.6096,0.8618,0.7016,0.6634
2,PET,AD_PPI_shuffled43_missense,GNN GraphGym,0.6347,0.6808,0.6585,0.6695,0.6561
2,PET,AD_PPI_shuffled44_missense,GNN GraphGym,0.6301,0.6652,0.7073,0.6816,0.6667
2,PET,AD_PPI_shuffled45_missense,GNN GraphGym,0.6392,0.6834,0.6666,0.6749,0.6573
2,PET,AD_PPI_shuffled46_missense,GNN GraphGym,0.6164,0.6513,0.7398,0.6827,0.6513
2,PET,AD_PPI_shuffled47_missense,GNN GraphGym,0.6438,0.6923,0.6585,0.675,0.6437
2,PET,AD_PPI_shuffled48_missense,GNN GraphGym,0.6438,0.6923,0.6585,0.675,0.6617
2,PET,AD_PPI_shuffled49_missense,GNN GraphGym,0.6438,0.6923,0.6585,0.675,0.6532
2,PET,AD_PPI_shuffled50_missense,GNN GraphGym,0.5525,0.5597,0.9512,0.7046,0.6487
2,PET,AD_PPI_shuffled51_missense,GNN GraphGym,0.6118,0.6467,0.7642,0.686,0.6508
2,PET,AD_PPI_shuffled52_missense,GNN GraphGym,0.6118,0.6482,0.7479,0.6839,0.6484
2,PET,AD_PPI_shuffled53_missense,GNN GraphGym,0.5844,0.6044,0.8618,0.6974,0.6695
2,PET,AD_PPI_shuffled54_missense,GNN GraphGym,0.6438,0.6923,0.6585,0.675,0.6536
2,PET,AD_PPI_shuffled55_missense,GNN GraphGym,0.6164,0.6512,0.6829,0.6667,0.6399
2,PET,AD_PPI_shuffled56_missense,GNN GraphGym,0.6027,0.633,0.7723,0.6832,0.6594
2,PET,AD_PPI_shuffled57_missense,GNN GraphGym,0.6438,0.6923,0.6585,0.675,0.6457
2,PET,AD_PPI_shuffled58_missense,GNN GraphGym,0.6438,0.6922,0.6585,0.6749,0.6746
2,PET,AD_PPI_shuffled59_missense,GNN GraphGym,0.6484,0.6949,0.6666,0.6805,0.6622
2,PET,AD_PPI_shuffled60_missense,GNN GraphGym,0.6484,0.6949,0.6666,0.6805,0.6529
2,PET,AD_PPI_shuffled61_missense,GNN GraphGym,0.6347,0.6868,0.6423,0.6637,0.6525
2,PET,AD_PPI_shuffled62_missense,GNN GraphGym,0.6529,0.6974,0.6748,0.6859,0.6305
2,PET,AD_PPI_shuffled63_missense,GNN GraphGym,0.6392,0.6733,0.7073,0.688,0.6468
2,PET,AD_PPI_shuffled64_missense,GNN GraphGym,0.6347,0.6786,0.6666,0.6722,0.6693
2,PET,AD_PPI_shuffled65_missense,GNN GraphGym,0.6301,0.6571,0.7805,0.7012,0.6686
2,PET,AD_PPI_shuffled66_missense,GNN GraphGym,0.5479,0.5601,0.9105,0.6935,0.635
2,PET,AD_PPI_shuffled67_missense,GNN GraphGym,0.6438,0.6923,0.6585,0.675,0.6325
2,PET,AD_PPI_shuffled68_missense,GNN GraphGym,0.6484,0.6949,0.6666,0.6805,0.6616
2,PET,AD_PPI_shuffled69_missense,GNN GraphGym,0.6392,0.6896,0.6504,0.6694,0.6516
2,PET,AD_PPI_shuffled70_missense,GNN GraphGym,0.6484,0.6917,0.6748,0.6831,0.6588
2,PET,AD_PPI_shuffled71_missense,GNN GraphGym,0.6118,0.6518,0.6992,0.6689,0.6237
2,PET,AD_PPI_shuffled72_missense,GNN GraphGym,0.6484,0.6949,0.6666,0.6805,0.656
2,PET,AD_PPI_shuffled73_missense,GNN GraphGym,0.6438,0.6923,0.6585,0.675,0.6396
2,PET,AD_PPI_shuffled74_missense,GNN GraphGym,0.6118,0.6467,0.7642,0.686,0.654
2,PET,AD_PPI_shuffled75_missense,GNN GraphGym,0.6118,0.6467,0.7642,0.686,0.6575
2,PET,AD_PPI_shuffled76_missense,GNN GraphGym,0.6438,0.6923,0.6585,0.675,0.6477
2,PET,AD_PPI_shuffled77_missense,GNN GraphGym,0.5936,0.6242,0.7642,0.675,0.6418
2,PET,AD_PPI_shuffled78_missense,GNN GraphGym,0.6392,0.6834,0.6666,0.6749,0.6636
2,PET,AD_PPI_shuffled79_missense,GNN GraphGym,0.5753,0.5758,0.9268,0.7103,0.6762
2,PET,AD_PPI_shuffled80_missense,GNN GraphGym,0.6347,0.6626,0.7479,0.6936,0.6613
2,PET,AD_PPI_shuffled81_missense,GNN GraphGym,0.5936,0.6106,0.8455,0.6976,0.6592
2,PET,AD_PPI_shuffled82_missense,GNN GraphGym,0.557,0.5596,0.9919,0.7155,0.6512
2,PET,AD_PPI_shuffled83_missense,GNN GraphGym,0.6164,0.6493,0.7723,0.6915,0.6639
2,PET,AD_PPI_shuffled84_missense,GNN GraphGym,0.5616,0.5644,0.9675,0.7127,0.6532
2,PET,AD_PPI_shuffled85_missense,GNN GraphGym,0.5981,0.6249,0.7642,0.6781,0.6325
2,PET,AD_PPI_shuffled86_missense,GNN GraphGym,0.6118,0.6436,0.7723,0.6886,0.6442
2,PET,AD_PPI_shuffled87_missense,GNN GraphGym,0.6164,0.6487,0.7723,0.6898,0.6611
2,PET,AD_PPI_shuffled88_missense,GNN GraphGym,0.5525,0.5599,0.9512,0.7048,0.6661
2,PET,AD_PPI_shuffled89_missense,GNN GraphGym,0.5799,0.5952,0.8862,0.7022,0.6495
2,PET,AD_PPI_shuffled90_missense,GNN GraphGym,0.6575,0.6999,0.6829,0.6912,0.6607
2,PET,AD_PPI_shuffled91_missense,GNN GraphGym,0.6392,0.6838,0.6666,0.6749,0.6515
2,PET,AD_PPI_shuffled92_missense,GNN GraphGym,0.6438,0.6923,0.6585,0.675,0.6545
2,PET,AD_PPI_shuffled93_missense,GNN GraphGym,0.5753,0.69,0.5041,0.502,0.6522
2,PET,AD_PPI_shuffled94_missense,GNN GraphGym,0.6438,0.6923,0.6585,0.675,0.6491
2,PET,AD_PPI_shuffled95_missense,GNN GraphGym,0.6118,0.6478,0.7479,0.6824,0.6669
2,PET,AD_PPI_shuffled96_missense,GNN GraphGym,0.6301,0.6576,0.7642,0.6946,0.6722
2,PET,AD_PPI_shuffled97_missense,GNN GraphGym,0.621,0.6513,0.7805,0.6952,0.67
2,PET,AD_PPI_shuffled98_missense,GNN GraphGym,0.5799,0.6012,0.8699,0.697,0.6462
2,PET,AD_PPI_shuffled99_missense,GNN GraphGym,0.5844,0.6032,0.878,0.7008,0.6495
2,PET,AD_PPI_shuffled100_missense,GNN GraphGym,0.6118,0.6436,0.7723,0.6886,0.6372
3,PET,AD_PPI_shuffled1_missense,GNN GraphGym,0.5662,0.5931,0.8374,0.6713,0.6112
3,PET,AD_PPI_shuffled2_missense,GNN GraphGym,0.5205,0.4243,0.3415,0.3784,0.5898
3,PET,AD_PPI_shuffled3_missense,GNN GraphGym,0.557,0.585,0.8211,0.6632,0.5688
3,PET,AD_PPI_shuffled4_missense,GNN GraphGym,0.5616,0.5865,0.8374,0.6687,0.6081
3,PET,AD_PPI_shuffled5_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.572
3,PET,AD_PPI_shuffled6_missense,GNN GraphGym,0.5662,0.6372,0.5285,0.5775,0.5381
